RegionName,Date,StringencyIndex,gather_0.0,gather_1.0,gather_2.0,gather_3.0,gather_4.0,home_0.0,home_1.0,home_2.0
Alaska,2020-01-01,0.0,1,0,0,0,0,1,0,0
Alaska,2020-01-02,0.0,1,0,0,0,0,1,0,0
Alaska,2020-01-03,0.0,1,0,0,0,0,1,0,0
Alaska,2020-01-04,0.0,1,0,0,0,0,1,0,0
Alaska,2020-01-05,0.0,1,0,0,0,0,1,0,0
Alaska,2020-01-06,0.0,1,0,0,0,0,1,0,0
Alaska,2020-01-07,0.0,1,0,0,0,0,1,0,0
Alaska,2020-01-08,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-09,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-10,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-11,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-12,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-13,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-14,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-15,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-16,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-17,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-18,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-19,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-20,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-21,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-22,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-23,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-24,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-25,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-26,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-27,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-28,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-29,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-30,5.56,1,0,0,0,0,1,0,0
Alaska,2020-01-31,5.56,1,0,0,0,0,1,0,0
Alaska,2020-02-01,5.56,1,0,0,0,0,1,0,0
Alaska,2020-02-02,5.56,1,0,0,0,0,1,0,0
Alaska,2020-02-03,5.56,1,0,0,0,0,1,0,0
Alaska,2020-02-04,5.56,1,0,0,0,0,1,0,0
Alaska,2020-02-05,5.56,1,0,0,0,0,1,0,0
Alaska,2020-02-06,5.56,1,0,0,0,0,1,0,0
Alaska,2020-02-07,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-08,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-09,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-10,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-11,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-12,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-13,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-14,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-15,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-16,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-17,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-18,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-19,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-20,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-21,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-22,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-23,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-24,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-25,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-26,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-27,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-28,11.11,1,0,0,0,0,1,0,0
Alaska,2020-02-29,11.11,1,0,0,0,0,1,0,0
Alaska,2020-03-01,11.11,1,0,0,0,0,1,0,0
Alaska,2020-03-02,11.11,1,0,0,0,0,1,0,0
Alaska,2020-03-03,11.11,1,0,0,0,0,1,0,0
Alaska,2020-03-04,11.11,1,0,0,0,0,1,0,0
Alaska,2020-03-05,11.11,1,0,0,0,0,1,0,0
Alaska,2020-03-06,11.11,1,0,0,0,0,1,0,0
Alaska,2020-03-07,11.11,1,0,0,0,0,1,0,0
Alaska,2020-03-08,11.11,1,0,0,0,0,1,0,0
Alaska,2020-03-09,11.11,1,0,0,0,0,1,0,0
Alaska,2020-03-10,11.11,1,0,0,0,0,1,0,0
Alaska,2020-03-11,11.11,1,0,0,0,0,1,0,0
Alaska,2020-03-12,11.11,1,0,0,0,0,1,0,0
Alaska,2020-03-13,13.89,1,0,0,0,0,1,0,0
Alaska,2020-03-14,13.89,1,0,0,0,0,1,0,0
Alaska,2020-03-15,13.89,1,0,0,0,0,1,0,0
Alaska,2020-03-16,37.5,0,0,0,1,0,1,0,0
Alaska,2020-03-17,51.39,0,0,0,1,0,1,0,0
Alaska,2020-03-18,56.02,0,0,0,1,0,1,0,0
Alaska,2020-03-19,56.02,0,0,0,1,0,1,0,0
Alaska,2020-03-20,56.02,0,0,0,1,0,1,0,0
Alaska,2020-03-21,56.94,0,0,0,0,1,1,0,0
Alaska,2020-03-22,66.2,0,0,0,0,1,0,0,1
Alaska,2020-03-23,66.2,0,0,0,0,1,0,0,1
Alaska,2020-03-24,67.59,0,0,0,0,1,0,0,1
Alaska,2020-03-25,67.59,0,0,0,0,1,0,0,1
Alaska,2020-03-26,67.59,0,0,0,0,1,0,0,1
Alaska,2020-03-27,67.59,0,0,0,0,1,0,0,1
Alaska,2020-03-28,82.41,0,0,0,0,1,0,0,1
Alaska,2020-03-29,82.41,0,0,0,0,1,0,0,1
Alaska,2020-03-30,82.41,0,0,0,0,1,0,0,1
Alaska,2020-03-31,82.41,0,0,0,0,1,0,0,1
Alaska,2020-04-01,82.41,0,0,0,0,1,0,0,1
Alaska,2020-04-02,82.41,0,0,0,0,1,0,0,1
Alaska,2020-04-03,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-04,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-05,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-06,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-07,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-08,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-09,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-10,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-11,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-12,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-13,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-14,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-15,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-16,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-17,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-18,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-19,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-20,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-21,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-22,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-23,87.96,0,0,0,0,1,0,0,1
Alaska,2020-04-24,68.52,0,0,0,1,0,1,0,0
Alaska,2020-04-25,68.52,0,0,0,1,0,1,0,0
Alaska,2020-04-26,68.52,0,0,0,1,0,1,0,0
Alaska,2020-04-27,68.52,0,0,0,1,0,1,0,0
Alaska,2020-04-28,68.52,0,0,0,1,0,1,0,0
Alaska,2020-04-29,68.52,0,0,0,1,0,1,0,0
Alaska,2020-04-30,68.52,0,0,0,1,0,1,0,0
Alaska,2020-05-01,68.52,0,0,0,1,0,1,0,0
Alaska,2020-05-02,68.52,0,0,0,1,0,1,0,0
Alaska,2020-05-03,68.52,0,0,0,1,0,1,0,0
Alaska,2020-05-04,68.52,0,0,0,1,0,1,0,0
Alaska,2020-05-05,68.52,0,0,0,1,0,1,0,0
Alaska,2020-05-06,68.52,0,0,0,1,0,1,0,0
Alaska,2020-05-07,68.52,0,0,0,1,0,1,0,0
Alaska,2020-05-08,59.26,0,0,0,1,0,1,0,0
Alaska,2020-05-09,59.26,0,0,0,1,0,1,0,0
Alaska,2020-05-10,59.26,0,0,0,1,0,1,0,0
Alaska,2020-05-11,59.26,0,0,0,1,0,1,0,0
Alaska,2020-05-12,62.04,0,0,0,1,0,1,0,0
Alaska,2020-05-13,62.04,0,0,0,1,0,1,0,0
Alaska,2020-05-14,62.04,0,0,0,1,0,1,0,0
Alaska,2020-05-15,62.04,0,0,0,1,0,1,0,0
Alaska,2020-05-16,62.04,0,0,0,1,0,1,0,0
Alaska,2020-05-17,62.04,0,0,0,1,0,1,0,0
Alaska,2020-05-18,62.04,0,0,0,1,0,1,0,0
Alaska,2020-05-19,62.04,0,0,0,1,0,1,0,0
Alaska,2020-05-20,62.04,0,0,0,1,0,1,0,0
Alaska,2020-05-21,62.04,0,0,0,1,0,1,0,0
Alaska,2020-05-22,58.33,0,0,0,1,0,1,0,0
Alaska,2020-05-23,58.33,0,0,0,1,0,1,0,0
Alaska,2020-05-24,58.33,0,0,0,1,0,1,0,0
Alaska,2020-05-25,58.33,0,0,0,1,0,1,0,0
Alaska,2020-05-26,58.33,0,0,0,1,0,1,0,0
Alaska,2020-05-27,58.33,0,0,0,1,0,1,0,0
Alaska,2020-05-28,58.33,0,0,0,1,0,1,0,0
Alaska,2020-05-29,50.0,0,0,1,0,0,1,0,0
Alaska,2020-05-30,50.0,0,0,1,0,0,1,0,0
Alaska,2020-05-31,50.0,0,0,1,0,0,1,0,0
Alaska,2020-06-01,41.67,0,0,1,0,0,1,0,0
Alaska,2020-06-02,41.67,0,0,1,0,0,1,0,0
Alaska,2020-06-03,41.67,0,0,1,0,0,1,0,0
Alaska,2020-06-04,41.67,0,0,1,0,0,1,0,0
Alaska,2020-06-05,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-06,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-07,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-08,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-09,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-10,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-11,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-12,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-13,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-14,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-15,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-16,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-17,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-18,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-19,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-20,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-21,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-22,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-23,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-24,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-25,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-26,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-27,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-28,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-29,38.89,0,0,1,0,0,1,0,0
Alaska,2020-06-30,38.89,0,0,1,0,0,1,0,0
Alaska,2020-07-01,38.89,0,0,1,0,0,1,0,0
Alaska,2020-07-02,38.89,0,0,1,0,0,1,0,0
Alaska,2020-07-03,38.89,0,0,1,0,0,1,0,0
Alaska,2020-07-04,38.89,0,0,1,0,0,1,0,0
Alaska,2020-07-05,38.89,0,0,1,0,0,1,0,0
Alaska,2020-07-06,38.89,0,0,1,0,0,1,0,0
Alaska,2020-07-07,38.89,0,0,1,0,0,1,0,0
Alaska,2020-07-08,38.89,0,0,1,0,0,1,0,0
Alaska,2020-07-09,38.89,0,0,1,0,0,1,0,0
Alaska,2020-07-10,38.89,0,0,1,0,0,1,0,0
Alaska,2020-07-11,38.89,0,0,1,0,0,1,0,0
Alaska,2020-07-12,38.89,0,0,1,0,0,1,0,0
Alaska,2020-07-13,38.89,0,0,1,0,0,1,0,0
Alaska,2020-07-14,38.89,0,0,1,0,0,1,0,0
Alaska,2020-07-15,44.44,0,0,1,0,0,1,0,0
Alaska,2020-07-16,44.44,0,0,1,0,0,1,0,0
Alaska,2020-07-17,44.44,0,0,1,0,0,1,0,0
Alaska,2020-07-18,44.44,0,0,1,0,0,1,0,0
Alaska,2020-07-19,44.44,0,0,1,0,0,1,0,0
Alaska,2020-07-20,44.44,0,0,1,0,0,1,0,0
Alaska,2020-07-21,44.44,0,0,1,0,0,1,0,0
Alaska,2020-07-22,44.44,0,0,1,0,0,1,0,0
Alaska,2020-07-23,44.44,0,0,1,0,0,1,0,0
Alaska,2020-07-24,43.98,0,0,0,1,0,1,0,0
Alaska,2020-07-25,43.98,0,0,0,1,0,1,0,0
Alaska,2020-07-26,43.98,0,0,0,1,0,1,0,0
Alaska,2020-07-27,43.98,0,0,0,1,0,1,0,0
Alaska,2020-07-28,43.98,0,0,0,1,0,1,0,0
Alaska,2020-07-29,43.98,0,0,0,1,0,1,0,0
Alaska,2020-07-30,43.98,0,0,0,1,0,1,0,0
Alaska,2020-07-31,43.98,0,0,0,1,0,1,0,0
Alaska,2020-08-01,43.98,0,0,0,1,0,1,0,0
Alaska,2020-08-02,43.98,0,0,0,1,0,1,0,0
Alaska,2020-08-03,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-04,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-05,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-06,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-07,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-08,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-09,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-10,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-11,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-12,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-13,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-14,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-15,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-16,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-17,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-18,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-19,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-20,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-21,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-22,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-23,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-24,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-25,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-26,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-27,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-28,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-29,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-30,51.39,0,0,0,1,0,0,1,0
Alaska,2020-08-31,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-01,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-02,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-03,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-04,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-05,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-06,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-07,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-08,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-09,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-10,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-11,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-12,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-13,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-14,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-15,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-16,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-17,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-18,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-19,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-20,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-21,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-22,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-23,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-24,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-25,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-26,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-27,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-28,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-29,47.69,0,0,0,1,0,0,1,0
Alaska,2020-09-30,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-01,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-02,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-03,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-04,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-05,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-06,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-07,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-08,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-09,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-10,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-11,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-12,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-13,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-14,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-15,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-16,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-17,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-18,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-19,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-20,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-21,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-22,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-23,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-24,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-25,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-26,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-27,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-28,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-29,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-30,47.69,0,0,0,1,0,0,1,0
Alaska,2020-10-31,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-01,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-02,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-03,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-04,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-05,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-06,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-07,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-08,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-09,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-10,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-11,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-12,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-13,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-14,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-15,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-16,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-17,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-18,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-19,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-20,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-21,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-22,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-23,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-24,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-25,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-26,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-27,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-28,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-29,47.69,0,0,0,1,0,0,1,0
Alaska,2020-11-30,47.69,0,0,0,1,0,0,1,0
Alaska,2020-12-01,62.5,0,0,0,0,1,0,1,0
Alaska,2020-12-02,62.5,0,0,0,0,1,0,1,0
Alaska,2020-12-03,62.5,0,0,0,0,1,0,1,0
Alaska,2020-12-04,62.5,0,0,0,0,1,0,1,0
Alaska,2020-12-05,62.5,0,0,0,0,1,0,1,0
Alaska,2020-12-06,62.5,0,0,0,0,1,0,1,0
Alabama,2020-01-01,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-02,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-03,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-04,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-05,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-06,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-07,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-08,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-09,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-10,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-11,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-12,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-13,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-14,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-15,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-16,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-17,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-18,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-19,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-20,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-21,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-22,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-23,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-24,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-25,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-26,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-27,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-28,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-29,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-30,0.0,1,0,0,0,0,1,0,0
Alabama,2020-01-31,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-01,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-02,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-03,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-04,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-05,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-06,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-07,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-08,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-09,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-10,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-11,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-12,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-13,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-14,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-15,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-16,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-17,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-18,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-19,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-20,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-21,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-22,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-23,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-24,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-25,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-26,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-27,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-28,0.0,1,0,0,0,0,1,0,0
Alabama,2020-02-29,0.0,1,0,0,0,0,1,0,0
Alabama,2020-03-01,0.0,1,0,0,0,0,1,0,0
Alabama,2020-03-02,0.0,1,0,0,0,0,1,0,0
Alabama,2020-03-03,0.0,1,0,0,0,0,1,0,0
Alabama,2020-03-04,0.0,1,0,0,0,0,1,0,0
Alabama,2020-03-05,0.0,1,0,0,0,0,1,0,0
Alabama,2020-03-06,0.0,1,0,0,0,0,1,0,0
Alabama,2020-03-07,0.0,1,0,0,0,0,1,0,0
Alabama,2020-03-08,0.0,1,0,0,0,0,1,0,0
Alabama,2020-03-09,0.0,1,0,0,0,0,1,0,0
Alabama,2020-03-10,8.33,1,0,0,0,0,1,0,0
Alabama,2020-03-11,8.33,1,0,0,0,0,1,0,0
Alabama,2020-03-12,8.33,1,0,0,0,0,1,0,0
Alabama,2020-03-13,11.11,1,0,0,0,0,1,0,0
Alabama,2020-03-14,11.11,1,0,0,0,0,1,0,0
Alabama,2020-03-15,11.11,1,0,0,0,0,1,0,0
Alabama,2020-03-16,15.74,1,0,0,0,0,1,0,0
Alabama,2020-03-17,29.17,0,0,0,1,0,1,0,0
Alabama,2020-03-18,29.17,0,0,0,1,0,1,0,0
Alabama,2020-03-19,39.35,0,0,0,1,0,1,0,0
Alabama,2020-03-20,46.76,0,0,0,1,0,1,0,0
Alabama,2020-03-21,46.76,0,0,0,1,0,1,0,0
Alabama,2020-03-22,46.76,0,0,0,1,0,1,0,0
Alabama,2020-03-23,46.76,0,0,0,1,0,1,0,0
Alabama,2020-03-24,52.31,0,0,0,1,0,0,0,1
Alabama,2020-03-25,52.31,0,0,0,1,0,0,0,1
Alabama,2020-03-26,52.31,0,0,0,1,0,0,0,1
Alabama,2020-03-27,52.31,0,0,0,1,0,0,0,1
Alabama,2020-03-28,56.94,0,0,0,1,0,0,0,1
Alabama,2020-03-29,56.94,0,0,0,1,0,0,0,1
Alabama,2020-03-30,56.94,0,0,0,1,0,0,0,1
Alabama,2020-03-31,56.94,0,0,0,1,0,0,0,1
Alabama,2020-04-01,56.94,0,0,0,1,0,0,0,1
Alabama,2020-04-02,56.94,0,0,0,1,0,0,0,1
Alabama,2020-04-03,59.72,0,0,0,1,0,0,0,1
